ID,ModernName,Date,Time,Transect,Location,AmountSeen,IdentificationMeans,Observer,Notes,WeatherConditions,Flyover
7247,ring-billed gull,4/4/2013,8:50:00 AM,2,North Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
7246,Rock Pigeon,4/4/2013,8:50:00 AM,2,North Pond,20,,Kelvin Limbrick,,Cloudy,FALSE
7245,American Tree Sparrow,4/4/2013,8:50:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
7244,Red-winged blackbird,4/4/2013,8:50:00 AM,2,North Pond,3,,Kelvin Limbrick,,Cloudy,TRUE
7243,Red-winged blackbird,4/4/2013,8:50:00 AM,2,North Pond,13,,Kelvin Limbrick,,Cloudy,FALSE
7242,Black capped Chickadee,4/4/2013,8:50:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
7241,mallard,4/4/2013,8:50:00 AM,2,North Pond,49,,Kelvin Limbrick,,Cloudy,FALSE
7240,canada goose,4/4/2013,8:50:00 AM,2,North Pond,8,,Kelvin Limbrick,,Cloudy,FALSE
7239,Double Crested Cormorant,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
7238,Hairy woodpecker,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
7237,canada goose,4/4/2013,8:20:00 AM,2,Lily Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
7236,american goldfinch,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
7235,mallard,4/4/2013,8:20:00 AM,2,Lily Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
7234,Black capped Chickadee,4/4/2013,8:20:00 AM,2,Lily Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
7233,Swamp Sparrow,4/4/2013,8:20:00 AM,2,Lily Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
7232,wood duck,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
7231,Fox Sparrow,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
7230,mallard,4/4/2013,8:20:00 AM,2,Lily Pond,3,,Kelvin Limbrick,,Cloudy,TRUE
7229,Dark-eyed Junco,4/4/2013,8:20:00 AM,2,Lily Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
7228,Red-winged blackbird,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
7227,American Crow,4/4/2013,8:20:00 AM,2,Lily Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
7226,Northern Cardinal,4/4/2013,8:20:00 AM,2,Lily Pond,6,,Kelvin Limbrick,,Cloudy,FALSE
7225,Cooper's Hawk,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,First year female,Cloudy,FALSE
7224,Common Grackle,4/4/2013,8:20:00 AM,2,Lily Pond,10,,Kelvin Limbrick,,Cloudy,FALSE
7223,canada goose,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,TRUE
7222,Song Sparrow,4/4/2013,8:20:00 AM,2,Lily Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
7221,American Tree Sparrow,4/4/2013,8:20:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
7220,ring-billed gull,4/4/2013,8:20:00 AM,2,Lily Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
7219,ring-billed gull,4/4/2013,8:20:00 AM,2,Lily Pond,5,,Kelvin Limbrick,,Cloudy,TRUE
7218,American Robin,4/4/2013,8:20:00 AM,2,Lily Pond,3,,Kelvin Limbrick,,Cloudy,FALSE
7217,European Starling,4/4/2013,8:20:00 AM,2,Lily Pond,5,,Kelvin Limbrick,,Cloudy,FALSE
7216,House Sparrow,4/4/2013,8:20:00 AM,2,Lily Pond,10,,Kelvin Limbrick,NZoo and Lily pond,Cloudy,FALSE
4421,American Tree Sparrow,4/4/2013,9:44:00 AM,1,North Pond,4,,Mason Fidino,,Cloudy,FALSE
4420,Song Sparrow,4/4/2013,9:44:00 AM,1,North Pond,13,,Mason Fidino,,Cloudy,FALSE
4419,greylag goose,4/4/2013,9:44:00 AM,1,North Pond,2,,Mason Fidino,,Cloudy,FALSE
4418,Red-winged blackbird,4/4/2013,9:44:00 AM,1,North Pond,2,,Mason Fidino,,Cloudy,FALSE
4417,European Starling,4/4/2013,9:44:00 AM,1,North Pond,13,,Mason Fidino,,Cloudy,FALSE
4416,American Robin,4/4/2013,9:44:00 AM,1,North Pond,4,,Mason Fidino,,Cloudy,FALSE
4415,Dark-eyed Junco,4/4/2013,9:44:00 AM,1,North Pond,7,,Mason Fidino,,Cloudy,FALSE
4414,canada goose,4/4/2013,9:44:00 AM,1,North Pond,17,,Mason Fidino,,Cloudy,FALSE
4413,wood duck,4/4/2013,9:44:00 AM,1,North Pond,2,,Mason Fidino,,Cloudy,FALSE
4412,Red-bellied Woodpecker,4/4/2013,9:44:00 AM,1,North Pond,1,,Mason Fidino,,Cloudy,FALSE
4411,House Sparrow,4/4/2013,9:44:00 AM,1,North Pond,11,,Mason Fidino,,Cloudy,FALSE
4410,Cooper's Hawk,4/4/2013,9:44:00 AM,1,North Pond,1,,Mason Fidino,,Cloudy,FALSE
4409,Common Grackle,4/4/2013,9:34:00 AM,1,South of Conservatory,2,,Mason Fidino,,Cloudy,TRUE
4408,Northern Cardinal,4/4/2013,9:34:00 AM,1,South of Conservatory,1,,Mason Fidino,,Cloudy,FALSE
4407,House Sparrow,4/4/2013,9:34:00 AM,1,South of Conservatory,2,,Mason Fidino,,Cloudy,FALSE
4406,Song Sparrow,4/4/2013,9:34:00 AM,1,South of Conservatory,1,,Mason Fidino,,Cloudy,FALSE
4405,Fox Sparrow,4/4/2013,9:34:00 AM,1,South of Conservatory,3,,Mason Fidino,,Cloudy,FALSE
4404,Black capped Chickadee,4/4/2013,9:34:00 AM,1,South of Conservatory,1,,Mason Fidino,,Cloudy,FALSE
4403,Dark-eyed Junco,4/4/2013,9:34:00 AM,1,South of Conservatory,6,,Mason Fidino,,Cloudy,FALSE
4402,American Robin,4/4/2013,9:34:00 AM,1,South of Conservatory,15,,Mason Fidino,,Cloudy,FALSE
4401,Downy Woodpecker,4/4/2013,9:34:00 AM,1,South of Conservatory,1,,Mason Fidino,,Cloudy,FALSE
4400,European Starling,4/4/2013,9:34:00 AM,1,South of Conservatory,10,,Mason Fidino,,Cloudy,FALSE
4399,Common Grackle,4/4/2013,9:34:00 AM,1,South of Conservatory,6,,Mason Fidino,,Cloudy,FALSE
4398,american goldfinch,4/4/2013,9:34:00 AM,1,South of Conservatory,2,,Mason Fidino,,Cloudy,FALSE
4397,American Crow,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4396,Black Crowned Night Heron,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,11,,Mason Fidino,,Cloudy,TRUE
4395,ring-billed gull,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,TRUE
4394,House Sparrow,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,12,,Mason Fidino,,Cloudy,FALSE
4393,Common Grackle,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,22,,Mason Fidino,,Cloudy,FALSE
4392,American Tree Sparrow,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4391,Dark-eyed Junco,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4390,Song Sparrow,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
4389,European Starling,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,5,,Mason Fidino,,Cloudy,FALSE
4388,Northern Cardinal,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4387,American Robin,4/4/2013,9:22:00 AM,1,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
4386,Rock Pigeon,4/4/2013,9:12:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Cloudy,TRUE
4385,European Starling,4/4/2013,9:12:00 AM,1,Nature Boardwalk,3,,Mason Fidino,,Cloudy,FALSE
4384,House Sparrow,4/4/2013,9:12:00 AM,1,Nature Boardwalk,5,,Mason Fidino,,Cloudy,FALSE
4383,Black capped Chickadee,4/4/2013,9:12:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4382,Red-winged blackbird,4/4/2013,9:12:00 AM,1,Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
4381,canada goose,4/4/2013,9:12:00 AM,1,Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
4380,ring-billed gull,4/4/2013,9:02:00 AM,1,South of Nature Boardwalk,4,,Mason Fidino,,Cloudy,TRUE
4379,Downy Woodpecker,4/4/2013,9:02:00 AM,1,South of Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4378,Northern Flicker,4/4/2013,9:02:00 AM,1,South of Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4377,Rock Pigeon,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,16,,Mason Fidino,,Cloudy,FALSE
4376,Red-winged blackbird,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,12,,Mason Fidino,,Cloudy,TRUE
4375,Dark-eyed Junco,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,13,,Mason Fidino,,Cloudy,FALSE
4374,American Robin,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,13,,Mason Fidino,,Cloudy,FALSE
4373,European Starling,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,32,,Mason Fidino,,Cloudy,FALSE
4372,Red-winged blackbird,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4371,Fox Sparrow,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
4370,Song Sparrow,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,10,,Mason Fidino,,Cloudy,FALSE
4369,House Sparrow,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4368,American Robin,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,2,,Mason Fidino,,Cloudy,TRUE
4367,Common Grackle,4/4/2013,8:46:00 AM,2,South of Nature Boardwalk,3,,Mason Fidino,,Cloudy,TRUE
4366,Gadwall,4/4/2013,8:33:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4365,House Sparrow,4/4/2013,8:33:00 AM,2,Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
4364,Black Crowned Night Heron,4/4/2013,8:33:00 AM,2,Nature Boardwalk,6,,Mason Fidino,,Cloudy,FALSE
4363,European Starling,4/4/2013,8:33:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,TRUE
4362,American Robin,4/4/2013,8:33:00 AM,2,Nature Boardwalk,3,,Mason Fidino,,Cloudy,TRUE
4361,american coot,4/4/2013,8:33:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4360,mallard,4/4/2013,8:33:00 AM,2,Nature Boardwalk,5,,Mason Fidino,,Cloudy,FALSE
4359,ring-billed gull,4/4/2013,8:33:00 AM,2,Nature Boardwalk,5,,Mason Fidino,,Cloudy,FALSE
4358,Bufflehead,4/4/2013,8:33:00 AM,2,Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
4357,Lesser scaup,4/4/2013,8:33:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4356,red-breasted merganser,4/4/2013,8:33:00 AM,2,Nature Boardwalk,4,,Mason Fidino,,Cloudy,FALSE
4355,Red-winged blackbird,4/4/2013,8:33:00 AM,2,Nature Boardwalk,4,,Mason Fidino,,Cloudy,FALSE
4354,canada goose,4/4/2013,8:33:00 AM,2,Nature Boardwalk,22,,Mason Fidino,,Cloudy,FALSE
4353,ring-billed gull,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,TRUE
4352,Dark-eyed Junco,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,6,,Mason Fidino,,Cloudy,FALSE
4351,Song Sparrow,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,7,,Mason Fidino,,Cloudy,FALSE
4350,Black capped Chickadee,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4349,Fox Sparrow,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4348,wood duck,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
4347,canada goose,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
4346,ring-billed gull,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,8,,Mason Fidino,,Cloudy,FALSE
4345,Red-winged blackbird,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
4344,American Robin,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,5,,Mason Fidino,,Cloudy,FALSE
4343,mallard,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,66,,Mason Fidino,,Cloudy,FALSE
4342,Common Grackle,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,18,,Mason Fidino,,Cloudy,FALSE
4341,American Crow,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4340,Common Grackle,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,TRUE
4339,House Sparrow,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,21,,Mason Fidino,,Cloudy,FALSE
4338,Northern Cardinal,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
4337,European Starling,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
4336,,4/4/2013,8:17:00 AM,2,Lincoln Park Zoo,,,Mason Fidino,,Cloudy,FALSE
7856,red-breasted merganser,4/5/2013,9:36:00 AM,2,North Pond,4,,Kelvin Limbrick,,Sunny,FALSE
7855,Belted Kingfisher,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7854,House Sparrow,4/5/2013,9:36:00 AM,2,North Pond,17,,Kelvin Limbrick,,Sunny,FALSE
7853,Gadwall,4/5/2013,9:36:00 AM,2,North Pond,2,,Kelvin Limbrick,,Sunny,FALSE
7852,Domestic Goose,4/5/2013,9:36:00 AM,2,North Pond,2,,Kelvin Limbrick,,Sunny,FALSE
7851,Caspian Tern,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7850,Black capped Chickadee,4/5/2013,9:36:00 AM,2,North Pond,3,,Kelvin Limbrick,,Sunny,FALSE
7849,Rock Pigeon,4/5/2013,9:36:00 AM,2,North Pond,4,,Kelvin Limbrick,,Sunny,FALSE
7848,canada goose,4/5/2013,9:36:00 AM,2,North Pond,21,,Kelvin Limbrick,,Sunny,FALSE
7847,Lesser scaup,4/5/2013,9:36:00 AM,2,North Pond,2,,Kelvin Limbrick,,Sunny,FALSE
7846,ring-billed gull,4/5/2013,9:36:00 AM,2,North Pond,8,,Kelvin Limbrick,,Sunny,FALSE
7845,Swamp Sparrow,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7844,Bufflehead,4/5/2013,9:36:00 AM,2,North Pond,2,,Kelvin Limbrick,,Sunny,FALSE
7843,mallard,4/5/2013,9:36:00 AM,2,North Pond,28,,Kelvin Limbrick,,Sunny,FALSE
7842,wood duck,4/5/2013,9:36:00 AM,2,North Pond,9,,Kelvin Limbrick,,Sunny,FALSE
7841,american coot,4/5/2013,9:36:00 AM,2,North Pond,2,,Kelvin Limbrick,,Sunny,FALSE
7840,ring-billed gull,4/5/2013,9:36:00 AM,2,North Pond,8,,Kelvin Limbrick,,Sunny,TRUE
7839,Tree swallow,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7838,Domestic duck,4/5/2013,9:36:00 AM,2,North Pond,2,,Kelvin Limbrick,,Sunny,FALSE
7837,Golden-crowned Kinglet,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7836,American Crow,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7835,Cooper's Hawk,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7834,European Starling,4/5/2013,9:36:00 AM,2,North Pond,29,,Kelvin Limbrick,,Sunny,FALSE
7833,Eastern Phoebe,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7832,Dark-eyed Junco,4/5/2013,9:36:00 AM,2,North Pond,16,,Kelvin Limbrick,,Sunny,FALSE
7831,American Robin,4/5/2013,9:36:00 AM,2,North Pond,13,,Kelvin Limbrick,,Sunny,FALSE
7830,American wigeon,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7829,Downy Woodpecker,4/5/2013,9:36:00 AM,2,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7828,Red-winged blackbird,4/5/2013,9:36:00 AM,2,North Pond,10,,Kelvin Limbrick,,Sunny,FALSE
7827,Common Grackle,4/5/2013,9:36:00 AM,2,North Pond,3,,Kelvin Limbrick,,Sunny,FALSE
7826,Downy Woodpecker,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7825,mallard,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,TRUE
7824,Golden-crowned Kinglet,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7823,Eastern Phoebe,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7822,mallard,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,TRUE
7821,European Starling,4/5/2013,9:11:00 AM,3,North Pond,149,,Kelvin Limbrick,,Sunny,FALSE
7820,House Finch,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7819,Common Grackle,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7818,Common Grackle,4/5/2013,9:11:00 AM,3,North Pond,5,,Kelvin Limbrick,,Sunny,TRUE
7817,American Crow,4/5/2013,9:11:00 AM,3,North Pond,4,,Kelvin Limbrick,,Sunny,FALSE
7816,Dark-eyed Junco,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7815,Double Crested Cormorant,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,TRUE
7814,Black capped Chickadee,4/5/2013,9:11:00 AM,3,North Pond,3,,Kelvin Limbrick,,Sunny,FALSE
7813,ring-billed gull,4/5/2013,9:11:00 AM,3,North Pond,14,,Kelvin Limbrick,,Sunny,TRUE
7812,ring-billed gull,4/5/2013,9:11:00 AM,3,North Pond,10,,Kelvin Limbrick,,Sunny,TRUE
7811,Chipping sparrow,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7810,Song Sparrow,4/5/2013,9:11:00 AM,3,North Pond,1,,Kelvin Limbrick,,Sunny,FALSE
7809,House Sparrow,4/5/2013,9:11:00 AM,3,North Pond,12,,Kelvin Limbrick,,Sunny,FALSE
7808,canada goose,4/5/2013,9:11:00 AM,3,North Pond,8,,Kelvin Limbrick,,Sunny,TRUE
7807,canada goose,4/5/2013,9:11:00 AM,3,North Pond,11,,Kelvin Limbrick,,Sunny,FALSE
7806,Red-winged blackbird,4/5/2013,9:11:00 AM,3,North Pond,3,,Kelvin Limbrick,,Sunny,FALSE
7333,Common goldeneye,4/5/2013,8:39:00 AM,3,Canal,3,,Kelvin Limbrick,,Sunny,FALSE
7332,Rock Pigeon,4/5/2013,8:39:00 AM,3,Canal,1,,Kelvin Limbrick,,Sunny,FALSE
7331,Northern Flicker,4/5/2013,8:39:00 AM,3,Canal,2,,Kelvin Limbrick,Second one called in by the first,Sunny,FALSE
7330,Dark-eyed Junco,4/5/2013,8:39:00 AM,3,Canal,4,,Kelvin Limbrick,,Sunny,FALSE
7329,Song Sparrow,4/5/2013,8:39:00 AM,3,Canal,1,,Kelvin Limbrick,,Sunny,FALSE
7328,American Robin,4/5/2013,8:39:00 AM,3,Canal,13,,Kelvin Limbrick,,Sunny,FALSE
7327,Lesser scaup,4/5/2013,8:39:00 AM,3,Canal,12,,Kelvin Limbrick,,Sunny,FALSE
7326,European Starling,4/5/2013,8:39:00 AM,3,Canal,18,,Kelvin Limbrick,,Sunny,FALSE
7325,red-breasted merganser,4/5/2013,8:39:00 AM,3,Canal,1,,Kelvin Limbrick,,Sunny,FALSE
7324,mallard,4/5/2013,8:39:00 AM,3,Canal,7,,Kelvin Limbrick,,Sunny,FALSE
7323,Red-winged blackbird,4/5/2013,8:39:00 AM,3,Canal,2,,Kelvin Limbrick,,Sunny,FALSE
7322,House Sparrow,4/5/2013,8:39:00 AM,3,Canal,10,,Kelvin Limbrick,,Sunny,FALSE
7321,ring-billed gull,4/5/2013,8:39:00 AM,3,Canal,11,,Kelvin Limbrick,,Sunny,TRUE
7320,Northern Cardinal,4/5/2013,8:39:00 AM,3,Canal,1,,Kelvin Limbrick,,Sunny,FALSE
7319,American Crow,4/5/2013,8:39:00 AM,3,Canal,4,,Kelvin Limbrick,,Sunny,TRUE
7318,American Crow,4/5/2013,8:39:00 AM,3,Canal,5,,Kelvin Limbrick,,Sunny,FALSE
7317,ring-billed gull,4/5/2013,8:39:00 AM,3,Canal,37,,Kelvin Limbrick,,Sunny,FALSE
7316,canada goose,4/5/2013,8:39:00 AM,3,Canal,44,,Kelvin Limbrick,,Sunny,FALSE
7315,mallard,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,1,,Kelvin Limbrick,,Sunny,TRUE
7314,American Robin,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,8,,Kelvin Limbrick,,Sunny,FALSE
7313,ring-billed gull,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,6,,Kelvin Limbrick,,Sunny,TRUE
7312,Common Grackle,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,4,,Kelvin Limbrick,,Sunny,TRUE
7311,Red-winged blackbird,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,10,,Kelvin Limbrick,,Sunny,TRUE
7310,House Sparrow,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,8,,Kelvin Limbrick,,Sunny,FALSE
7309,Song Sparrow,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,2,,Kelvin Limbrick,,Sunny,FALSE
7308,Dark-eyed Junco,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,3,,Kelvin Limbrick,,Sunny,FALSE
7307,European Starling,4/5/2013,8:26:00 AM,3,South of Nature Boardwalk,113,,Kelvin Limbrick,,Sunny,FALSE
4504,Brown-headed Cowbird,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,27,,Mason Fidino,,Cloudy,FALSE
4503,European Starling,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
4502,American Robin,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4501,Northern Cardinal,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
4500,wood duck,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
4499,Song Sparrow,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
4498,ring-billed gull,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,16,,Mason Fidino,,Cloudy,FALSE
4497,ring-billed gull,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,TRUE
4496,Common Grackle,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,9,,Mason Fidino,,Cloudy,FALSE
4495,Red-winged blackbird,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
4494,canada goose,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
4493,House Sparrow,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,20,,Mason Fidino,,Cloudy,FALSE
4492,mallard,4/5/2013,9:50:00 AM,2,Lincoln Park Zoo,74,,Mason Fidino,,Cloudy,FALSE
4491,American wigeon,4/5/2013,9:34:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4490,Lesser scaup,4/5/2013,9:34:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4489,Red-winged blackbird,4/5/2013,9:34:00 AM,2,Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
4488,red-breasted merganser,4/5/2013,9:34:00 AM,2,Nature Boardwalk,9,,Mason Fidino,,Cloudy,FALSE
4487,Gadwall,4/5/2013,9:34:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4486,Eastern Phoebe,4/5/2013,9:34:00 AM,2,Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
4485,Song Sparrow,4/5/2013,9:34:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4484,Eastern Meadowlark,4/5/2013,9:34:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4483,american coot,4/5/2013,9:34:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4482,mallard,4/5/2013,9:34:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4481,canada goose,4/5/2013,9:34:00 AM,2,Nature Boardwalk,17,,Mason Fidino,,Cloudy,FALSE
4480,ring-billed gull,4/5/2013,9:34:00 AM,2,Nature Boardwalk,5,,Mason Fidino,,Cloudy,FALSE
4479,Black Crowned Night Heron,4/5/2013,9:34:00 AM,2,Nature Boardwalk,3,,Mason Fidino,,Cloudy,FALSE
4478,ring-billed gull,4/5/2013,9:22:00 AM,2,South of Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
4477,American Crow,4/5/2013,9:22:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4476,House Sparrow,4/5/2013,9:22:00 AM,2,South of Nature Boardwalk,3,,Mason Fidino,,Cloudy,FALSE
4475,American Robin,4/5/2013,9:22:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4474,Black capped Chickadee,4/5/2013,9:22:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
4473,European Starling,4/5/2013,9:22:00 AM,2,South of Nature Boardwalk,2,,Mason Fidino,,Cloudy,TRUE
